viability,smiles,Formulation,Ionizable_Lipid_Mol_Ratio,Phospholipid_Mol_Ratio,Cholesterol_Mol_Ratio,PEG_Lipid_Mol_Ratio,Helper_lipid_ID,Ionizable_Lipid_to_mRNA_weight_ratio,Comment,Lipid/Cells,mRNA/Cells,Lipid_name,Num_tails,Num_carbon_in_tail,MolWt,num_unsaturated_cc_bonds,num_protonatable_nitrogens,Experiment_ID,Cargo_type,Model_type,Experiment_weight,Sample_weight,unnormalized_delivery,toxicity_class,unnormalized_toxicity,Helper_lipid_ID_DOPE,Helper_lipid_ID_DSPC,Helper_lipid_ID_MDOA,Cargo_type_mRNA,Cargo_type_siRNA,Model_type_A549,Model_type_DC2.4,Model_type_HeLa,Model_type_HepG2,Model_type_IGROV1,Model_type_MDA_MB,paper_link
1.0,CCCCCCCCCOC(=O)CCSCCCC(=N)NCCN(C)CCNC(=N)CCCSCCC(=O)OCCCCCCCCC,Han_amidine,17.3,12.5,24.2,1.0,DOPE,10.0,Computed with AID lipid molwt as 865,3.4339872044851463,1.3862943611198906,19T-O9,2.0,9.0,6.575293390155756,0.0,3.0,Han_amidine,mRNA,HepG2,1.0,1.0,,0.0,101.5,True,False,False,True,False,False,False,False,True,False,False,https://www.nature.com/articles/s41557-024-01557-2
1.0,CCCCCCCCCOC(=O)CCSCCCC(=N)NCCN(CCNC(=N)CCCSCCC(=O)OCCCCCCCCC)CCNC(=N)CCCSCCC(=O)OCCCCCCCCC,Han_amidine,17.3,12.5,24.2,1.0,DOPE,10.0,Computed with AID lipid molwt as 865,3.4339872044851463,1.3862943611198906,20T-O9,3.0,9.0,6.95242075784445,0.0,4.0,Han_amidine,mRNA,HepG2,1.0,1.0,,0.0,105.5,True,False,False,True,False,False,False,False,True,False,False,https://www.nature.com/articles/s41557-024-01557-2
0.95,CCCCCCCCCOC(=O)CCSCCCC(=N)NCCCN(C)CCCNC(=N)CCCSCCC(=O)OCCCCCCCCC,Han_amidine,17.3,12.5,24.2,1.0,DOPE,10.0,Computed with AID lipid molwt as 865,3.4339872044851463,1.3862943611198906,21T-O9,2.0,9.0,6.613666057853714,0.0,3.0,Han_amidine,mRNA,HepG2,1.0,1.0,,0.0,95.0,True,False,False,True,False,False,False,False,True,False,False,https://www.nature.com/articles/s41557-024-01557-2
0.94,CCCCCCCCCOC(=O)CCSCCCC(=N)NCCCN(CCCNC(=N)CCCSCCC(=O)OCCCCCCCCC)CCCNC(=N)CCCSCCC(=O)OCCCCCCCCC,Han_amidine,17.3,12.5,24.2,1.0,DOPE,10.0,Computed with AID lipid molwt as 865,3.4339872044851463,1.3862943611198906,22T-O9,3.0,9.0,6.991874895526569,0.0,4.0,Han_amidine,mRNA,HepG2,1.0,1.0,,0.0,94.0,True,False,False,True,False,False,False,False,True,False,False,https://www.nature.com/articles/s41557-024-01557-2
0.905,CCCCCCCCCOC(=O)CCSCCCC(=N)NCCCN1CCN(CCCNC(=N)CCCSCCC(=O)OCCCCCCCCC)CC1,Han_amidine,17.3,12.5,24.2,1.0,DOPE,10.0,Computed with AID lipid molwt as 865,3.4339872044851463,1.3862943611198906,23T-O9,2.0,9.0,6.6849741619806755,0.0,4.0,Han_amidine,mRNA,HepG2,1.0,1.0,,0.0,90.5,True,False,False,True,False,False,False,False,True,False,False,https://www.nature.com/articles/s41557-024-01557-2
0.975,CCCCCCCCCOC(=O)CCSCCCC(=N)NCCNCCN1CCN(CCNC(=N)CCCSCCC(=O)OCCCCCCCCC)CC1,Han_amidine,17.3,12.5,24.2,1.0,DOPE,10.0,Computed with AID lipid molwt as 865,3.4339872044851463,1.3862943611198906,24T-O9,2.0,9.0,6.703562276361945,0.0,5.0,Han_amidine,mRNA,HepG2,1.0,1.0,,0.0,97.5,True,False,False,True,False,False,False,False,True,False,False,https://www.nature.com/articles/s41557-024-01557-2
0.96,CCCCCCCCCOC(=O)CCSCCCC(=N)NCCCN(CCCCN(CCCNC(=N)CCCSCCC(=O)OCCCCCCCCC)CCCNC(=N)CCCSCCC(=O)OCCCCCCCCC)CCCNC(=N)CCCSCCC(=O)OCCCCCCCCC,Han_amidine,17.3,12.5,24.2,1.0,DOPE,10.0,Computed with AID lipid molwt as 865,3.4339872044851463,1.3862943611198906,25T-O9,4.0,9.0,7.323472982487962,0.0,6.0,Han_amidine,mRNA,HepG2,1.0,1.0,,0.0,96.0,True,False,False,True,False,False,False,False,True,False,False,https://www.nature.com/articles/s41557-024-01557-2
0.875,CCCCCCCCCCCCOC(=O)CCSCCCC(=N)NCCCCCCCCCC,Han_amidine,17.3,12.5,24.2,1.0,DOPE,10.0,Computed with AID lipid molwt as 865,3.4339872044851463,1.3862943611198906,1T-O12,2.0,12.0,6.214332060327183,0.0,1.0,Han_amidine,mRNA,HepG2,1.0,1.0,,0.0,87.5,True,False,False,True,False,False,False,False,True,False,False,https://www.nature.com/articles/s41557-024-01557-2
1.0,CCCCCCCCCCCCNC(=N)CCCSCCC(=O)OCCCCCCCCCCCC,Han_amidine,17.3,12.5,24.2,1.0,DOPE,10.0,Computed with AID lipid molwt as 865,3.4339872044851463,1.3862943611198906,2T-O12,2.0,12.0,6.26893718014087,0.0,1.0,Han_amidine,mRNA,HepG2,1.0,1.0,,0.0,107.5,True,False,False,True,False,False,False,False,True,False,False,https://www.nature.com/articles/s41557-024-01557-2
1.0,CCCCCCCCCCCCCCNC(=N)CCCSCCC(=O)OCCCCCCCCCCCC,Han_amidine,17.3,12.5,24.2,1.0,DOPE,10.0,Computed with AID lipid molwt as 865,3.4339872044851463,1.3862943611198906,3T-O12,2.0,12.0,6.320714335960329,0.0,1.0,Han_amidine,mRNA,HepG2,1.0,1.0,,0.0,104.5,True,False,False,True,False,False,False,False,True,False,False,https://www.nature.com/articles/s41557-024-01557-2
0.945,CCCCCCCCCCCCCCCCNC(=N)CCCSCCC(=O)OCCCCCCCCCCCC,Han_amidine,17.3,12.5,24.2,1.0,DOPE,10.0,Computed with AID lipid molwt as 865,3.4339872044851463,1.3862943611198906,4T-O12,2.0,12.0,6.369942077874225,0.0,1.0,Han_amidine,mRNA,HepG2,1.0,1.0,,0.0,94.5,True,False,False,True,False,False,False,False,True,False,False,https://www.nature.com/articles/s41557-024-01557-2
1.0,CCCCCCCCCCCCCCCCCCNC(=N)CCCSCCC(=O)OCCCCCCCCCCCC,Han_amidine,17.3,12.5,24.2,1.0,DOPE,10.0,Computed with AID lipid molwt as 865,3.4339872044851463,1.3862943611198906,5T-O12,2.0,12.0,6.416859725371532,0.0,1.0,Han_amidine,mRNA,HepG2,1.0,1.0,,0.0,102.5,True,False,False,True,False,False,False,False,True,False,False,https://www.nature.com/articles/s41557-024-01557-2
1.0,CCCCCCCC/C=C\CCCCCCCCNC(=N)CCCSCCC(=O)OCCCCCCCCCCCC,Han_amidine,17.3,12.5,24.2,1.0,DOPE,10.0,Computed with AID lipid molwt as 865,3.4339872044851463,1.3862943611198906,6T-O12,2.0,12.0,6.413560591346691,1.0,1.0,Han_amidine,mRNA,HepG2,1.0,1.0,,0.0,103.5,True,False,False,True,False,False,False,False,True,False,False,https://www.nature.com/articles/s41557-024-01557-2
1.0,CCCCCCCCCCCCCCCC(=O)NNC(=N)CCCSCCC(=O)OCCCCCCCCCCCC,Han_amidine,17.3,12.5,24.2,1.0,DOPE,10.0,Computed with AID lipid molwt as 865,3.4339872044851463,1.3862943611198906,7T-O12,2.0,12.0,6.418400824362361,0.0,1.0,Han_amidine,mRNA,HepG2,1.0,1.0,,0.0,101.5,True,False,False,True,False,False,False,False,True,False,False,https://www.nature.com/articles/s41557-024-01557-2
0.925,CCCCCCCCCCCCCCCCCC(=O)NNC(=N)CCCSCCC(=O)OCCCCCCCCCCCC,Han_amidine,17.3,12.5,24.2,1.0,DOPE,10.0,Computed with AID lipid molwt as 865,3.4339872044851463,1.3862943611198906,8T-O12,2.0,12.0,6.463148014635015,0.0,1.0,Han_amidine,mRNA,HepG2,1.0,1.0,,0.0,92.5,True,False,False,True,False,False,False,False,True,False,False,https://www.nature.com/articles/s41557-024-01557-2
0.995,CCCCCCCCCCCCOC(=O)CCSCCCC(=N)NCC(CCCCCC)CCCCCCCC,Han_amidine,17.3,12.5,24.2,1.0,DOPE,10.0,Computed with AID lipid molwt as 865,3.4339872044851463,1.3862943611198906,9T-O12,2.0,12.0,6.369942077874225,0.0,1.0,Han_amidine,mRNA,HepG2,1.0,1.0,,0.0,99.5,True,False,False,True,False,False,False,False,True,False,False,https://www.nature.com/articles/s41557-024-01557-2
0.95,CCCCCCCCCCCCOC(=O)CCSCCCC(=N)NCC(=O)OCCCCCCCC,Han_amidine,17.3,12.5,24.2,1.0,DOPE,10.0,Computed with AID lipid molwt as 865,3.4339872044851463,1.3862943611198906,10T-O12,2.0,12.0,6.272582623597118,0.0,1.0,Han_amidine,mRNA,HepG2,1.0,1.0,,0.0,95.0,True,False,False,True,False,False,False,False,True,False,False,https://www.nature.com/articles/s41557-024-01557-2
1.0,CCCCCCCCCCCCOC(=O)CCSCCCC(=N)Nc1ccc(CCCCCCCC)cc1,Han_amidine,17.3,12.5,24.2,1.0,DOPE,10.0,Computed with AID lipid molwt as 865,3.4339872044851463,1.3862943611198906,11T-O12,2.0,12.0,6.30610373938786,0.0,1.0,Han_amidine,mRNA,HepG2,1.0,1.0,,0.0,101.0,True,False,False,True,False,False,False,False,True,False,False,https://www.nature.com/articles/s41557-024-01557-2
0.97,CCCCCCCCCCCCOC(=O)CCSCCCC(=N)Nc1ccc(CCCCCCCCCC)cc1,Han_amidine,17.3,12.5,24.2,1.0,DOPE,10.0,Computed with AID lipid molwt as 865,3.4339872044851463,1.3862943611198906,12T-O12,2.0,12.0,6.35603821384007,0.0,1.0,Han_amidine,mRNA,HepG2,1.0,1.0,,0.0,97.0,True,False,False,True,False,False,False,False,True,False,False,https://www.nature.com/articles/s41557-024-01557-2
0.97,CCCCCCCCCCCCOC(=O)CCSCCCC(=N)Nc1ccc(CCCCCCCCCCCC)cc1,Han_amidine,17.3,12.5,24.2,1.0,DOPE,10.0,Computed with AID lipid molwt as 865,3.4339872044851463,1.3862943611198906,13T-O12,2.0,12.0,6.403597376474138,0.0,1.0,Han_amidine,mRNA,HepG2,1.0,1.0,,0.0,97.0,True,False,False,True,False,False,False,False,True,False,False,https://www.nature.com/articles/s41557-024-01557-2
0.95,CCCCCCCCCCCCOC(=O)CCSCCCC(=N)Nc1ccc(OCCCCCCCCC)cc1,Han_amidine,17.3,12.5,24.2,1.0,DOPE,10.0,Computed with AID lipid molwt as 865,3.4339872044851463,1.3862943611198906,14T-O12,2.0,12.0,6.359456214692596,0.0,1.0,Han_amidine,mRNA,HepG2,1.0,1.0,,0.0,95.0,True,False,False,True,False,False,False,False,True,False,False,https://www.nature.com/articles/s41557-024-01557-2
1.0,CCCCCCCCCCCCOC(=O)CCSCCCC(=N)NCCNC(=N)CCCSCCC(=O)OCCCCCCCCCCCC,Han_amidine,17.3,12.5,24.2,1.0,DOPE,10.0,Computed with AID lipid molwt as 865,3.4339872044851463,1.3862943611198906,15T-O12,2.0,12.0,6.612339377421289,0.0,2.0,Han_amidine,mRNA,HepG2,1.0,1.0,,0.0,112.0,True,False,False,True,False,False,False,False,True,False,False,https://www.nature.com/articles/s41557-024-01557-2
1.0,CCCCCCCCCCCCOC(=O)CCSCCCC(=N)NCCCNC(=N)CCCSCCC(=O)OCCCCCCCCCCCC,Han_amidine,17.3,12.5,24.2,1.0,DOPE,10.0,Computed with AID lipid molwt as 865,3.4339872044851463,1.3862943611198906,16T-O12,2.0,12.0,6.631011827741576,0.0,2.0,Han_amidine,mRNA,HepG2,1.0,1.0,,0.0,108.5,True,False,False,True,False,False,False,False,True,False,False,https://www.nature.com/articles/s41557-024-01557-2
0.945,CCCCCCCCCCCCOC(=O)CCSCCCC(=N)NCCCCCNC(=N)CCCSCCC(=O)OCCCCCCCCCCCC,Han_amidine,17.3,12.5,24.2,1.0,DOPE,10.0,Computed with AID lipid molwt as 865,3.4339872044851463,1.3862943611198906,17T-O12,2.0,12.0,6.6673422143278485,0.0,2.0,Han_amidine,mRNA,HepG2,1.0,1.0,,0.0,94.5,True,False,False,True,False,False,False,False,True,False,False,https://www.nature.com/articles/s41557-024-01557-2
1.0,CCCCCCCCCCCCOC(=O)CCSCCCC(=N)NCCNCCNC(=N)CCCSCCC(=O)OCCCCCCCCCCCC,Han_amidine,17.3,12.5,24.2,1.0,DOPE,10.0,Computed with AID lipid molwt as 865,3.4339872044851463,1.3862943611198906,18T-O12,2.0,12.0,6.668597938650421,0.0,3.0,Han_amidine,mRNA,HepG2,1.0,1.0,,0.0,100.0,True,False,False,True,False,False,False,False,True,False,False,https://www.nature.com/articles/s41557-024-01557-2
0.975,CCCCCCCCCCCCOC(=O)CCSCCCC(=N)NCCN(C)CCNC(=N)CCCSCCC(=O)OCCCCCCCCCCCC,Han_amidine,17.3,12.5,24.2,1.0,DOPE,10.0,Computed with AID lipid molwt as 865,3.4339872044851463,1.3862943611198906,19T-O12,2.0,12.0,6.686257872028541,0.0,3.0,Han_amidine,mRNA,HepG2,1.0,1.0,,0.0,97.5,True,False,False,True,False,False,False,False,True,False,False,https://www.nature.com/articles/s41557-024-01557-2
0.975,CCCCCCCCCCCCOC(=O)CCSCCCC(=N)NCCN(CCNC(=N)CCCSCCC(=O)OCCCCCCCCCCCC)CCNC(=N)CCCSCCC(=O)OCCCCCCCCCCCC,Han_amidine,17.3,12.5,24.2,1.0,DOPE,10.0,Computed with AID lipid molwt as 865,3.4339872044851463,1.3862943611198906,20T-O12,3.0,12.0,7.066399561721716,0.0,4.0,Han_amidine,mRNA,HepG2,1.0,1.0,,0.0,97.5,True,False,False,True,False,False,False,False,True,False,False,https://www.nature.com/articles/s41557-024-01557-2
1.0,CCCCCCCCCCCCOC(=O)CCSCCCC(=N)NCCCN(C)CCCNC(=N)CCCSCCC(=O)OCCCCCCCCCCCC,Han_amidine,17.3,12.5,24.2,1.0,DOPE,10.0,Computed with AID lipid molwt as 865,3.4339872044851463,1.3862943611198906,21T-O12,2.0,12.0,6.720668787898316,0.0,3.0,Han_amidine,mRNA,HepG2,1.0,1.0,,0.0,102.0,True,False,False,True,False,False,False,False,True,False,False,https://www.nature.com/articles/s41557-024-01557-2
0.945,CCCCCCCCCCCCOC(=O)CCSCCCC(=N)NCCCN(CCCNC(=N)CCCSCCC(=O)OCCCCCCCCCCCC)CCCNC(=N)CCCSCCC(=O)OCCCCCCCCCCCC,Han_amidine,17.3,12.5,24.2,1.0,DOPE,10.0,Computed with AID lipid molwt as 865,3.4339872044851463,1.3862943611198906,22T-O12,3.0,12.0,7.101677619064544,0.0,4.0,Han_amidine,mRNA,HepG2,1.0,1.0,,0.0,94.5,True,False,False,True,False,False,False,False,True,False,False,https://www.nature.com/articles/s41557-024-01557-2
0.955,CCCCCCCCCCCCOC(=O)CCSCCCC(=N)NCCCN1CCN(CCCNC(=N)CCCSCCC(=O)OCCCCCCCCCCCC)CC1,Han_amidine,17.3,12.5,24.2,1.0,DOPE,10.0,Computed with AID lipid molwt as 865,3.4339872044851463,1.3862943611198906,23T-O12,2.0,12.0,6.784968244179288,0.0,4.0,Han_amidine,mRNA,HepG2,1.0,1.0,,0.0,95.5,True,False,False,True,False,False,False,False,True,False,False,https://www.nature.com/articles/s41557-024-01557-2
0.97,CCCCCCCCCCCCOC(=O)CCSCCCC(=N)NCCNCCN1CCN(CCNC(=N)CCCSCCC(=O)OCCCCCCCCCCCC)CC1,Han_amidine,17.3,12.5,24.2,1.0,DOPE,10.0,Computed with AID lipid molwt as 865,3.4339872044851463,1.3862943611198906,24T-O12,2.0,12.0,6.80180236566924,0.0,5.0,Han_amidine,mRNA,HepG2,1.0,1.0,,0.0,97.0,True,False,False,True,False,False,False,False,True,False,False,https://www.nature.com/articles/s41557-024-01557-2
0.945,CCCCCCCCCCCCOC(=O)CCSCCCC(=N)NCCCN(CCCCN(CCCNC(=N)CCCSCCC(=O)OCCCCCCCCCCCC)CCCNC(=N)CCCSCCC(=O)OCCCCCCCCCCCC)CCCNC(=N)CCCSCCC(=O)OCCCCCCCCCCCC,Han_amidine,17.3,12.5,24.2,1.0,DOPE,10.0,Computed with AID lipid molwt as 865,3.4339872044851463,1.3862943611198906,25T-O12,4.0,12.0,7.428797732740711,0.0,6.0,Han_amidine,mRNA,HepG2,1.0,1.0,,0.0,94.5,True,False,False,True,False,False,False,False,True,False,False,https://www.nature.com/articles/s41557-024-01557-2
1.0,CCCCCCCCCCCCCCOC(=O)CCSCCCC(=N)NCCCCCCCCCC,Han_amidine,17.3,12.5,24.2,1.0,DOPE,10.0,Computed with AID lipid molwt as 865,3.4339872044851463,1.3862943611198906,1T-O14,2.0,14.0,6.26893718014087,0.0,1.0,Han_amidine,mRNA,HepG2,1.0,1.0,,0.0,108.0,True,False,False,True,False,False,False,False,True,False,False,https://www.nature.com/articles/s41557-024-01557-2
0.985,CCCCCCCCCCCCCCOC(=O)CCSCCCC(=N)NCCCCCCCCCCCC,Han_amidine,17.3,12.5,24.2,1.0,DOPE,10.0,Computed with AID lipid molwt as 865,3.4339872044851463,1.3862943611198906,2T-O14,2.0,14.0,6.320714335960329,0.0,1.0,Han_amidine,mRNA,HepG2,1.0,1.0,,0.0,98.5,True,False,False,True,False,False,False,False,True,False,False,https://www.nature.com/articles/s41557-024-01557-2
1.0,CCCCCCCCCCCCCCNC(=N)CCCSCCC(=O)OCCCCCCCCCCCCCC,Han_amidine,17.3,12.5,24.2,1.0,DOPE,10.0,Computed with AID lipid molwt as 865,3.4339872044851463,1.3862943611198906,3T-O14,2.0,14.0,6.369942077874225,0.0,1.0,Han_amidine,mRNA,HepG2,1.0,1.0,,0.0,102.5,True,False,False,True,False,False,False,False,True,False,False,https://www.nature.com/articles/s41557-024-01557-2
1.0,CCCCCCCCCCCCCCCCNC(=N)CCCSCCC(=O)OCCCCCCCCCCCCCC,Han_amidine,17.3,12.5,24.2,1.0,DOPE,10.0,Computed with AID lipid molwt as 865,3.4339872044851463,1.3862943611198906,4T-O14,2.0,14.0,6.416859725371532,0.0,1.0,Han_amidine,mRNA,HepG2,1.0,1.0,,0.0,102.5,True,False,False,True,False,False,False,False,True,False,False,https://www.nature.com/articles/s41557-024-01557-2
0.955,CCCCCCCCCCCCCCCCCCNC(=N)CCCSCCC(=O)OCCCCCCCCCCCCCC,Han_amidine,17.3,12.5,24.2,1.0,DOPE,10.0,Computed with AID lipid molwt as 865,3.4339872044851463,1.3862943611198906,5T-O14,2.0,14.0,6.46167440508711,0.0,1.0,Han_amidine,mRNA,HepG2,1.0,1.0,,0.0,95.5,True,False,False,True,False,False,False,False,True,False,False,https://www.nature.com/articles/s41557-024-01557-2
1.0,CCCCCCCC/C=C\CCCCCCCCNC(=N)CCCSCCC(=O)OCCCCCCCCCCCCCC,Han_amidine,17.3,12.5,24.2,1.0,DOPE,10.0,Computed with AID lipid molwt as 865,3.4339872044851463,1.3862943611198906,6T-O14,2.0,14.0,6.4585200849996856,1.0,1.0,Han_amidine,mRNA,HepG2,1.0,1.0,,0.0,103.0,True,False,False,True,False,False,False,False,True,False,False,https://www.nature.com/articles/s41557-024-01557-2
0.86,CCCCCCCCCCCCCCCC(=O)NNC(=N)CCCSCCC(=O)OCCCCCCCCCCCCCC,Han_amidine,17.3,12.5,24.2,1.0,DOPE,10.0,Computed with AID lipid molwt as 865,3.4339872044851463,1.3862943611198906,7T-O14,2.0,14.0,6.463148014635016,0.0,1.0,Han_amidine,mRNA,HepG2,1.0,1.0,,0.0,86.0,True,False,False,True,False,False,False,False,True,False,False,https://www.nature.com/articles/s41557-024-01557-2
0.94,CCCCCCCCCCCCCCCCCC(=O)NNC(=N)CCCSCCC(=O)OCCCCCCCCCCCCCC,Han_amidine,17.3,12.5,24.2,1.0,DOPE,10.0,Computed with AID lipid molwt as 865,3.4339872044851463,1.3862943611198906,8T-O14,2.0,14.0,6.505978361130984,0.0,1.0,Han_amidine,mRNA,HepG2,1.0,1.0,,0.0,94.0,True,False,False,True,False,False,False,False,True,False,False,https://www.nature.com/articles/s41557-024-01557-2
0.995,CCCCCCCCCCCCCCOC(=O)CCSCCCC(=N)NCC(CCCCCC)CCCCCCCC,Han_amidine,17.3,12.5,24.2,1.0,DOPE,10.0,Computed with AID lipid molwt as 865,3.4339872044851463,1.3862943611198906,9T-O14,2.0,14.0,6.416859725371532,0.0,1.0,Han_amidine,mRNA,HepG2,1.0,1.0,,0.0,99.5,True,False,False,True,False,False,False,False,True,False,False,https://www.nature.com/articles/s41557-024-01557-2
1.0,CCCCCCCCCCCCCCOC(=O)CCSCCCC(=N)NCC(=O)OCCCCCCCC,Han_amidine,17.3,12.5,24.2,1.0,DOPE,10.0,Computed with AID lipid molwt as 865,3.4339872044851463,1.3862943611198906,10T-O14,2.0,14.0,6.3241761499732165,0.0,1.0,Han_amidine,mRNA,HepG2,1.0,1.0,,0.0,101.0,True,False,False,True,False,False,False,False,True,False,False,https://www.nature.com/articles/s41557-024-01557-2
0.925,CCCCCCCCCCCCCCOC(=O)CCSCCCC(=N)Nc1ccc(CCCCCCCC)cc1,Han_amidine,17.3,12.5,24.2,1.0,DOPE,10.0,Computed with AID lipid molwt as 865,3.4339872044851463,1.3862943611198906,11T-O14,2.0,14.0,6.35603821384007,0.0,1.0,Han_amidine,mRNA,HepG2,1.0,1.0,,0.0,92.5,True,False,False,True,False,False,False,False,True,False,False,https://www.nature.com/articles/s41557-024-01557-2
0.94,CCCCCCCCCCCCCCOC(=O)CCSCCCC(=N)Nc1ccc(CCCCCCCCCC)cc1,Han_amidine,17.3,12.5,24.2,1.0,DOPE,10.0,Computed with AID lipid molwt as 865,3.4339872044851463,1.3862943611198906,12T-O14,2.0,14.0,6.403597376474138,0.0,1.0,Han_amidine,mRNA,HepG2,1.0,1.0,,0.0,94.0,True,False,False,True,False,False,False,False,True,False,False,https://www.nature.com/articles/s41557-024-01557-2
0.965,CCCCCCCCCCCCCCOC(=O)CCSCCCC(=N)Nc1ccc(CCCCCCCCCCCC)cc1,Han_amidine,17.3,12.5,24.2,1.0,DOPE,10.0,Computed with AID lipid molwt as 865,3.4339872044851463,1.3862943611198906,13T-O14,2.0,14.0,6.448996983295646,0.0,1.0,Han_amidine,mRNA,HepG2,1.0,1.0,,0.0,96.5,True,False,False,True,False,False,False,False,True,False,False,https://www.nature.com/articles/s41557-024-01557-2
0.99,CCCCCCCCCCCCCCOC(=O)CCSCCCC(=N)Nc1ccc(OCCCCCCCCC)cc1,Han_amidine,17.3,12.5,24.2,1.0,DOPE,10.0,Computed with AID lipid molwt as 865,3.4339872044851463,1.3862943611198906,14T-O14,2.0,14.0,6.406856883492221,0.0,1.0,Han_amidine,mRNA,HepG2,1.0,1.0,,0.0,99.0,True,False,False,True,False,False,False,False,True,False,False,https://www.nature.com/articles/s41557-024-01557-2
0.925,CCCCCCCCCCCCCCOC(=O)CCSCCCC(=N)NCCNC(=N)CCCSCCC(=O)OCCCCCCCCCCCCCC,Han_amidine,17.3,12.5,24.2,1.0,DOPE,10.0,Computed with AID lipid molwt as 865,3.4339872044851463,1.3862943611198906,15T-O14,2.0,14.0,6.685024142613191,0.0,2.0,Han_amidine,mRNA,HepG2,1.0,1.0,,0.0,92.5,True,False,False,True,False,False,False,False,True,False,False,https://www.nature.com/articles/s41557-024-01557-2
0.93,CCCCCCCCCCCCCCOC(=O)CCSCCCC(=N)NCCCNC(=N)CCCSCCC(=O)OCCCCCCCCCCCCCC,Han_amidine,17.3,12.5,24.2,1.0,DOPE,10.0,Computed with AID lipid molwt as 865,3.4339872044851463,1.3862943611198906,16T-O14,2.0,14.0,6.702398844795236,0.0,2.0,Han_amidine,mRNA,HepG2,1.0,1.0,,0.0,93.0,True,False,False,True,False,False,False,False,True,False,False,https://www.nature.com/articles/s41557-024-01557-2
0.975,CCCCCCCCCCCCCCOC(=O)CCSCCCC(=N)NCCCCCNC(=N)CCCSCCC(=O)OCCCCCCCCCCCCCC,Han_amidine,17.3,12.5,24.2,1.0,DOPE,10.0,Computed with AID lipid molwt as 865,3.4339872044851463,1.3862943611198906,17T-O14,2.0,14.0,6.736268018664235,0.0,2.0,Han_amidine,mRNA,HepG2,1.0,1.0,,0.0,97.5,True,False,False,True,False,False,False,False,True,False,False,https://www.nature.com/articles/s41557-024-01557-2
0.965,CCCCCCCCCCCCCCOC(=O)CCSCCCC(=N)NCCNCCNC(=N)CCCSCCC(=O)OCCCCCCCCCCCCCC,Han_amidine,17.3,12.5,24.2,1.0,DOPE,10.0,Computed with AID lipid molwt as 865,3.4339872044851463,1.3862943611198906,18T-O14,2.0,14.0,6.737440155634734,0.0,3.0,Han_amidine,mRNA,HepG2,1.0,1.0,,0.0,96.5,True,False,False,True,False,False,False,False,True,False,False,https://www.nature.com/articles/s41557-024-01557-2
0.83,CCCCCCCCCCCCCCOC(=O)CCSCCCC(=N)NCCN(C)CCNC(=N)CCCSCCC(=O)OCCCCCCCCCCCCCC,Han_amidine,17.3,12.5,24.2,1.0,DOPE,10.0,Computed with AID lipid molwt as 865,3.4339872044851463,1.3862943611198906,19T-O14,2.0,14.0,6.753934877940168,0.0,3.0,Han_amidine,mRNA,HepG2,1.0,1.0,,0.0,83.0,True,False,False,True,False,False,False,False,True,False,False,https://www.nature.com/articles/s41557-024-01557-2
1.0,CCCCCCCCCCCCCCOC(=O)CCSCCCC(=N)NCCN(CCNC(=N)CCCSCCC(=O)OCCCCCCCCCCCCCC)CCNC(=N)CCCSCCC(=O)OCCCCCCCCCCCCCC,Han_amidine,17.3,12.5,24.2,1.0,DOPE,10.0,Computed with AID lipid molwt as 865,3.4339872044851463,1.3862943611198906,20T-O14,3.0,14.0,7.135753427647319,0.0,4.0,Han_amidine,mRNA,HepG2,1.0,1.0,,0.0,107.0,True,False,False,True,False,False,False,False,True,False,False,https://www.nature.com/articles/s41557-024-01557-2
0.935,CCCCCCCCCCCCCCOC(=O)CCSCCCC(=N)NCCCN(C)CCCNC(=N)CCCSCCC(=O)OCCCCCCCCCCCCCC,Han_amidine,17.3,12.5,24.2,1.0,DOPE,10.0,Computed with AID lipid molwt as 865,3.4339872044851463,1.3862943611198906,21T-O14,2.0,14.0,6.786129870858274,0.0,3.0,Han_amidine,mRNA,HepG2,1.0,1.0,,0.0,93.5,True,False,False,True,False,False,False,False,True,False,False,https://www.nature.com/articles/s41557-024-01557-2
0.955,CCCCCCCCCCCCCCOC(=O)CCSCCCC(=N)NCCCN(CCCNC(=N)CCCSCCC(=O)OCCCCCCCCCCCCCC)CCCNC(=N)CCCSCCC(=O)OCCCCCCCCCCCCCC,Han_amidine,17.3,12.5,24.2,1.0,DOPE,10.0,Computed with AID lipid molwt as 865,3.4339872044851463,1.3862943611198906,22T-O14,3.0,14.0,7.168706237510813,0.0,4.0,Han_amidine,mRNA,HepG2,1.0,1.0,,0.0,95.5,True,False,False,True,False,False,False,False,True,False,False,https://www.nature.com/articles/s41557-024-01557-2
0.96,CCCCCCCCCCCCCCOC(=O)CCSCCCC(=N)NCCCN1CCN(CCCNC(=N)CCCSCCC(=O)OCCCCCCCCCCCCCC)CC1,Han_amidine,17.3,12.5,24.2,1.0,DOPE,10.0,Computed with AID lipid molwt as 865,3.4339872044851463,1.3862943611198906,23T-O14,2.0,14.0,6.846475442559484,0.0,4.0,Han_amidine,mRNA,HepG2,1.0,1.0,,0.0,96.0,True,False,False,True,False,False,False,False,True,False,False,https://www.nature.com/articles/s41557-024-01557-2
